MTERF4	ENSG00000122085	CCDS2544, CCDS82584	
MTF1	ENSG00000188786	CCDS30676	uc001cce.1
MTF2	ENSG00000143033	CCDS53341, CCDS742, CCDS53340	uc009wdj.4
MTFMT	ENSG00000103707	CCDS45280	uc002aof.5
MTFP1	ENSG00000242114	CCDS33635, CCDS33634	uc003ahw.3
MTFR1	ENSG00000066855	CCDS6182, CCDS55240	uc003xvm.3
MTFR1L	ENSG00000117640	CCDS41284, CCDS44089	uc001bkq.5
MTFR2	ENSG00000146410	CCDS5176	uc003qgt.2
MTG1	ENSG00000148824	CCDS31320	uc001lnd.4
MTG2	ENSG00000101181	CCDS13492	
MTHFD1	ENSG00000100714	CCDS9763	uc001xhb.4
MTHFD1L	ENSG00000120254	CCDS75536, CCDS56457, CCDS75535, CCDS5228	uc003qob.4
MTHFD2	ENSG00000065911	CCDS1935	uc002skk.4
MTHFD2L	ENSG00000163738	CCDS34009, CCDS47075	uc011cbk.3
MTHFR	ENSG00000177000	CCDS81262, CCDS137	uc001atc.3
MTHFS	ENSG00000136371	CCDS10311	uc002bex.5
MTHFSD	ENSG00000103248	CCDS54048, CCDS42211, CCDS58490, CCDS54047	uc010vor.3
MTIF2	ENSG00000085760	CCDS1853	uc061jgd.1
MTIF3	ENSG00000122033	CCDS9322	uc001urj.4
MTM1	ENSG00000171100	CCDS14694	uc004fef.5
MTMR1	ENSG00000063601	CCDS14695, CCDS78512, CCDS78513	uc004fei.4
MTMR2	ENSG00000087053	CCDS8305, CCDS8306	uc001pfu.4
MTMR3	ENSG00000100330	CCDS46682, CCDS13870, CCDS13871	uc003agv.5
MTMR4	ENSG00000108389	CCDS11608	uc002iwj.3
MTMR6	ENSG00000139505	CCDS9313	uc001uqf.6
MTMR7	ENSG00000003987	CCDS34851	uc003wxm.4
MTMR8	ENSG00000102043	CCDS14379	uc004dvs.4
MTMR9	ENSG00000104643	CCDS5979	uc003wtm.4
MTMR10	ENSG00000166912	CCDS45204	uc001zfh.1
MTMR11	ENSG00000014914	CCDS72902, CCDS72901	uc001etl.5
MTMR12	ENSG00000150712	CCDS77998, CCDS34138, CCDS75230	uc003jhq.4
MTMR14	ENSG00000163719	CCDS43045, CCDS43043, CCDS43044	uc003brz.4
MTNR1A	ENSG00000168412	CCDS3848	uc003izd.2
MTNR1B	ENSG00000134640	CCDS8290	uc001pdk.2
MTO1	ENSG00000135297	CCDS4979, CCDS34485, CCDS47452	uc003pgz.5
MTOR	ENSG00000198793	CCDS127	uc001asd.4
MTPAP	ENSG00000107951	CCDS7165	uc001iva.5
MTPN	ENSG00000105887	CCDS5842	uc003vte.5
MTR	ENSG00000116984	CCDS73054, CCDS1614	uc001hyi.5
MTRES1	ENSG00000130349	CCDS78167, CCDS5058	uc003prq.5
MTREX	ENSG00000039123	CCDS3967	uc003jpy.5
MTRF1	ENSG00000120662	CCDS9378	uc001uxy.4
MTRF1L	ENSG00000112031	CCDS47502, CCDS5243, CCDS75540	uc003qpi.5
MTRNR2L1	ENSG00000256618	CCDS54097	uc002gzb.3
MTRNR2L3	ENSG00000256222	CCDS54476	uc021wfd.2
MTRNR2L4	ENSG00000232196	CCDS53985	uc021tce.2
MTRNR2L5	ENSG00000249860	CCDS53537	uc021pra.2
MTRNR2L6	ENSG00000270672	CCDS64784	uc003vzz.3
MTRNR2L7	ENSG00000256892	CCDS53524	uc021ppd.2
MTRNR2L8	ENSG00000255823	CCDS53602	uc001miq.5
MTRNR2L10	ENSG00000256045	CCDS55427	uc022bxr.2
MTRR	ENSG00000124275	CCDS47190	uc003jee.5
MTSS1	ENSG00000170873	CCDS6353, CCDS64969, CCDS64968	uc003yrk.4
MTSS2	ENSG00000132613	CCDS32476	uc002ezj.4
MTTP	ENSG00000138823	CCDS3651	uc003hvc.5
MTURN	ENSG00000180354	CCDS5425	
MTUS1	ENSG00000129422	CCDS43716, CCDS55204, CCDS43719, CCDS43718, CCDS83254, CCDS43717	uc003wxt.4
MTUS2	ENSG00000132938	CCDS41874	uc001usm.5
MTX1	ENSG00000173171	CCDS1100, CCDS1101	uc001fjb.4
MTX2	ENSG00000128654	CCDS2272	uc002ukx.4
MTX3	ENSG00000177034	CCDS54872, CCDS87308, CCDS47239	uc010jag.4
MUC1	ENSG00000185499	CCDS72934, CCDS30882, CCDS30883, CCDS41409, CCDS1098, CCDS55641, CCDS41408, CCDS55642, CCDS55640, CCDS72936, CCDS72935, CCDS72933	uc001fik.4
MUC3A	ENSG00000169894	CCDS78262	uc033aad.2
MUC4	ENSG00000145113	CCDS54700, CCDS3310, CCDS3311	uc021xjp.3
MUC5AC	ENSG00000215182	CCDS76369	uc031xcx.2
MUC5B	ENSG00000117983	CCDS44515	uc001lta.4
MUC6	ENSG00000184956	CCDS44513	uc001lsw.3
MUC7	ENSG00000171195	CCDS3541	uc011cat.3
MUC12	ENSG00000205277	CCDS55139	uc003uxo.4
MUC13	ENSG00000173702	CCDS33839	uc032sai.1
MUC15	ENSG00000169550	CCDS44556, CCDS7859, CCDS44557	uc001mqx.4
MUC16	ENSG00000181143	CCDS54212	uc002mkp.3
MUC17	ENSG00000169876	CCDS34711	uc003uxp.2
MUC20	ENSG00000176945	CCDS63877	uc032soi.2
MUC21	ENSG00000204544	CCDS34388	uc003nsh.3
MUC22	ENSG00000261272	CCDS59003	uc063mxr.1
MUCL1	ENSG00000172551	CCDS8885	uc001sgk.4
MUCL3	ENSG00000168631	CCDS4692	uc003nsg.3
MUL1	ENSG00000090432	CCDS208	uc001bdi.5
MUS81	ENSG00000172732	CCDS8115	uc001ofv.5
MUSK	ENSG00000030304	CCDS75874, CCDS48005	uc064vaj.1
MUSTN1	ENSG00000272573	CCDS46846	uc003dga.5
MUTYH	ENSG00000132781	CCDS41322, CCDS520, CCDS72776, CCDS41321, CCDS72777	uc001cnm.4
MVB12A	ENSG00000141971	CCDS12359	uc060viu.1
MVB12B	ENSG00000196814	CCDS35142, CCDS48022	uc004bqh.3
MVD	ENSG00000167508	CCDS10968	uc002flg.2
MVK	ENSG00000110921	CCDS73522, CCDS9132	uc009zvk.4
MVP	ENSG00000013364	CCDS10656	uc002duj.3
MX1	ENSG00000157601	CCDS13673, CCDS74796	uc002yzh.5
MX2	ENSG00000183486	CCDS13672	uc002yzf.2
MXD1	ENSG00000059728	CCDS1896, CCDS56123	uc010yqs.3
MXD3	ENSG00000213347	CCDS4416, CCDS47347	uc063kct.1
MXD4	ENSG00000123933	CCDS3361	uc003geu.2
MXI1	ENSG00000119950	CCDS7563, CCDS7564, CCDS31284	uc001kyy.3
MXRA5	ENSG00000101825	CCDS14124	uc004crg.6
MXRA7	ENSG00000182534	CCDS32746, CCDS45786, CCDS86640, CCDS32745	uc002jsk.2
MXRA8	ENSG00000162576	CCDS59950, CCDS59951, CCDS24, CCDS59952	uc001aew.5
MYADM	ENSG00000179820	CCDS12866	uc002qcl.4
MYADML2	ENSG00000185105	CCDS45815	uc010wvf.1
MYB	ENSG00000118513	CCDS5174, CCDS55059, CCDS47481, CCDS47482, CCDS55058, CCDS55062, CCDS55061, CCDS55060	uc063rpp.1
MYBBP1A	ENSG00000132382	CCDS11046, CCDS42238	uc002fyb.5
MYBL1	ENSG00000185697	CCDS47867, CCDS55241	uc003xwj.4
MYBL2	ENSG00000101057	CCDS13322, CCDS63276	uc002xlb.3
MYBPC1	ENSG00000196091	CCDS58273, CCDS9085, CCDS9084, CCDS55877, CCDS58270, CCDS58271, CCDS58268, CCDS58269, CCDS9083, CCDS58272	uc001tih.4
MYBPC2	ENSG00000086967	CCDS46152	uc002psf.3
MYBPC3	ENSG00000134571	CCDS53621	uc058bdz.1
MYBPH	ENSG00000133055	CCDS30975	uc001gzh.2
MYBPHL	ENSG00000221986	CCDS30793	uc001dxk.1
MYC	ENSG00000136997	CCDS87627, CCDS6359	uc064qdk.2
MYCBP	ENSG00000214114	CCDS431	uc001ccs.4
MYCBPAP	ENSG00000136449	CCDS32680	uc010wmr.3
MYCL	ENSG00000116990	CCDS44117, CCDS53300, CCDS30682	
MYCN	ENSG00000134323	CCDS1687, CCDS86823	uc002rci.4
MYCT1	ENSG00000120279	CCDS5239	uc003qpc.5
MYD88	ENSG00000172936	CCDS2674, CCDS54565, CCDS54566, CCDS54567, CCDS54568	uc011ayi.3
MYDGF	ENSG00000074842	CCDS12133	
MYEF2	ENSG00000104177	CCDS32230, CCDS73722	uc001zwi.5
MYEOV	ENSG00000172927	CCDS8190, CCDS73340	uc001oov.3
MYF5	ENSG00000111049	CCDS9020	uc001szg.3
MYF6	ENSG00000111046	CCDS9019	uc001szf.3
MYG1	ENSG00000139637	CCDS31810	uc001scp.5
MYH1	ENSG00000109061	CCDS11155	uc002gmo.4
MYH2	ENSG00000125414	CCDS11156	uc002gmp.5
MYH3	ENSG00000109063	CCDS11157	uc002gmq.3
MYH4	ENSG00000264424	CCDS11154	uc002gmn.4
MYH6	ENSG00000197616	CCDS9600	uc001wjv.3
MYH7	ENSG00000092054	CCDS9601	uc001wjx.4
MYH7B	ENSG00000078814	CCDS42869	uc061wko.1
MYH8	ENSG00000133020	CCDS11153	uc002gmm.3
MYH9	ENSG00000100345	CCDS13927	uc003apg.4
MYH10	ENSG00000133026	CCDS11144, CCDS73984, CCDS58515	uc002gll.5
MYH11	ENSG00000133392	CCDS10566, CCDS45423, CCDS10565, CCDS45424	uc002ddy.4
MYH13	ENSG00000006788	CCDS45613	uc060bfq.1
MYH14	ENSG00000105357	CCDS59411, CCDS54295, CCDS46151	uc010enu.2
MYH15	ENSG00000144821	CCDS43127	uc003dxa.1
MYL1	ENSG00000168530	CCDS2390, CCDS2391	uc002veb.4
MYL2	ENSG00000111245	CCDS31901	uc001try.5
MYL3	ENSG00000160808	CCDS2746	uc003cql.2
MYL4	ENSG00000198336	CCDS11510	uc060gng.1
MYL5	ENSG00000215375	CCDS87196, CCDS43197	uc003gav.4
MYL6	ENSG00000092841	CCDS31834, CCDS8906	uc001sjw.3
MYL6B	ENSG00000196465	CCDS8905	uc058pii.1
MYL7	ENSG00000106631	CCDS5478	uc003tkg.4
MYL9	ENSG00000101335	CCDS13276, CCDS13277	uc002xfl.3
MYL10	ENSG00000106436	CCDS34713	uc003uyr.3
MYL12A	ENSG00000101608	CCDS11830, CCDS77145	uc060mxh.1
MYL12B	ENSG00000118680	CCDS11831	uc002klt.5
MYLIP	ENSG00000007944	CCDS4536	uc003nbq.4
MYLK	ENSG00000065534	CCDS46897, CCDS46896, CCDS3023, CCDS58849, CCDS43141	uc062ncr.1
MYLK2	ENSG00000101306	CCDS13191	uc061wct.1
MYLK3	ENSG00000140795	CCDS10723, CCDS76861	uc002eei.5
MYLK4	ENSG00000145949	CCDS34330	uc003mty.5
MYLPF	ENSG00000180209	CCDS10677	uc002dxv.2
MYMK	ENSG00000187616	CCDS35170	uc011mdk.2
MYMX	ENSG00000262179	CCDS83093	
MYNN	ENSG00000085274	CCDS3207, CCDS54671	uc003fft.4
MYO1A	ENSG00000166866	CCDS8929	uc001smw.5
MYO1B	ENSG00000128641	CCDS82546, CCDS2311, CCDS46477	uc010fsg.3
MYO1C	ENSG00000197879	CCDS45562, CCDS11003, CCDS42226, CCDS86556	uc002fso.4
MYO1D	ENSG00000176658	CCDS32615, CCDS76991, CCDS76992	uc002hho.2
MYO1E	ENSG00000157483	CCDS32254	uc002aga.5
MYO1F	ENSG00000142347	CCDS42494	uc002mkg.4
MYO1G	ENSG00000136286	CCDS34629	uc003tmh.3
MYO1H	ENSG00000174527	CCDS53826	uc010sxn.1
MYO3A	ENSG00000095777	CCDS7148	uc001isn.3
MYO3B	ENSG00000071909	CCDS42773, CCDS46446	uc002ufz.4
MYO5A	ENSG00000197535	CCDS42037, CCDS45262	uc002aby.4
MYO5B	ENSG00000167306	CCDS42436	uc002leb.3
MYO5C	ENSG00000128833	CCDS42036	uc010bff.4
MYO6	ENSG00000196586	CCDS34487, CCDS75481	uc003pih.2
MYO7A	ENSG00000137474	CCDS53683, CCDS53684	uc001oyc.3
MYO7B	ENSG00000169994	CCDS46405	uc002top.3
MYO9A	ENSG00000066933	CCDS10239	uc002atl.6
MYO9B	ENSG00000099331	CCDS46010	uc002nfi.3
MYO10	ENSG00000145555	CCDS54834	uc003jft.5
MYO15A	ENSG00000091536	CCDS42271	uc060cbc.1
MYO16	ENSG00000041515	CCDS32008, CCDS73598	uc001vqt.1
MYO18A	ENSG00000196535	CCDS45642, CCDS45641, CCDS86587	uc002hdt.2
MYO18B	ENSG00000133454	CCDS82703, CCDS54507	uc003abz.1
MYO19	ENSG00000278259	CCDS54112, CCDS45654, CCDS59283	uc032fdu.2
MYOC	ENSG00000034971	CCDS1297	uc001ghu.4
MYOCD	ENSG00000141052	CCDS11163, CCDS54091	uc002gnn.4
MYOD1	ENSG00000129152	CCDS7826	uc001mni.4
MYOF	ENSG00000138119	CCDS41551, CCDS41550	uc001kin.4
MYOG	ENSG00000122180	CCDS1433	uc001gzd.5
MYOM1	ENSG00000101605	CCDS45823, CCDS45824	uc002klp.3
MYOM2	ENSG00000036448	CCDS5957	uc033azy.2
MYOM3	ENSG00000142661	CCDS41281	uc001bin.5
MYORG	ENSG00000164976	CCDS78391	uc033cpb.2
MYOT	ENSG00000120729	CCDS4194, CCDS75309, CCDS47268	uc003lbv.4
MYOZ1	ENSG00000177791	CCDS7330	uc001jur.5
MYOZ2	ENSG00000172399	CCDS3711	uc003icp.4
MYOZ3	ENSG00000164591	CCDS4309	uc003lsr.4
MYPN	ENSG00000138347	CCDS73142, CCDS7275	uc001jnm.6
MYPOP	ENSG00000176182	CCDS33055	uc002pdt.4
MYRF	ENSG00000124920	CCDS44622, CCDS31579	uc001nse.1
MYRFL	ENSG00000166268	CCDS76577	uc001svu.2
MYRIP	ENSG00000170011	CCDS68390, CCDS2689, CCDS68391, CCDS68392	uc003cka.5
MYSM1	ENSG00000162601	CCDS41343	uc009wab.3
MYT1	ENSG00000196132	CCDS13558	uc002yii.3
MYT1L	ENSG00000186487	CCDS46222, CCDS77378	uc002qxd.4
MYZAP	ENSG00000263155	CCDS42044, CCDS10162	uc002aei.4
MZB1	ENSG00000170476	CCDS47273	uc003lei.4
MZF1	ENSG00000099326	CCDS12988, CCDS59427	uc002qtn.4
MZT1	ENSG00000204899	CCDS31990	uc001viu.3
MZT2A	ENSG00000173272	CCDS42758	uc002tsw.5
MZT2B	ENSG00000152082	CCDS82511, CCDS2157	uc002tqu.3
N4BP1	ENSG00000102921	CCDS45479	uc002efp.3
N4BP2	ENSG00000078177	CCDS3457	uc003guy.5
N4BP2L1	ENSG00000139597	CCDS9345, CCDS41877	uc001uuc.4
N4BP2L2	ENSG00000244754	CCDS61307, CCDS9346, CCDS45024	uc001uuk.5
N4BP3	ENSG00000145911	CCDS34307	uc003mik.2
N6AMT1	ENSG00000156239	CCDS33526, CCDS33525	uc002ymo.3
NAA10	ENSG00000102030	CCDS59179, CCDS14737	uc004fjm.3
NAA11	ENSG00000156269	CCDS47084	uc003hlt.5
NAA15	ENSG00000164134	CCDS43270	uc003ihu.2
NAA16	ENSG00000172766	CCDS45044, CCDS9379	uc001uyf.2
NAA20	ENSG00000173418	CCDS13142, CCDS13141, CCDS42854	uc002wrp.4
NAA25	ENSG00000111300	CCDS9159	uc001ttm.4
NAA30	ENSG00000139977	CCDS32088	uc001xcx.5
NAA35	ENSG00000135040	CCDS6673	uc004aoi.5
NAA38	ENSG00000183011	CCDS82060, CCDS82059, CCDS82062, CCDS11122	
NAA40	ENSG00000110583	CCDS73311, CCDS8053	uc009yoz.4
NAA50	ENSG00000121579	CCDS77791, CCDS2975	uc003ean.3
NAA60	ENSG00000122390	CCDS45396, CCDS81939, CCDS81940, CCDS81941, CCDS81938, CCDS81937	uc002cvh.5
NAA80	ENSG00000243477	CCDS43095, CCDS56258	uc003czj.4
NAAA	ENSG00000138744	CCDS87233, CCDS43239	uc003hjb.4
NAALAD2	ENSG00000077616	CCDS8288, CCDS73364	uc001pdf.5
NAALADL1	ENSG00000168060	CCDS31604	uc001ocn.4
NAALADL2	ENSG00000177694	CCDS46960	uc003fit.4
NAB1	ENSG00000138386	CCDS82545, CCDS2307	uc002usb.4
NAB2	ENSG00000166886	CCDS8930, CCDS81701	uc001smz.3
NABP1	ENSG00000173559	CCDS33352, CCDS58745	uc002usx.4
NABP2	ENSG00000139579	CCDS8911	uc001ski.4
NACA	ENSG00000196531	CCDS31837, CCDS44925	uc001smc.3
NACA2	ENSG00000253506	CCDS11630	uc002izj.3
NACAD	ENSG00000136274	CCDS47582	uc003tmt.4
NACC1	ENSG00000160877	CCDS12294	uc002mwm.5
NACC2	ENSG00000148411	CCDS6993	uc004cgv.4
NADK	ENSG00000008130	CCDS55561, CCDS55562, CCDS30565	uc001aid.5
NADK2	ENSG00000152620	CCDS47197, CCDS75235, CCDS3917	
NADSYN1	ENSG00000172890	CCDS8201	uc001oqn.4
NAE1	ENSG00000159593	CCDS10820, CCDS42171, CCDS67050, CCDS42172	uc002eqf.4
NAF1	ENSG00000145414	CCDS3803, CCDS47159	uc003iqj.4
NAGA	ENSG00000198951	CCDS14030	uc003bbw.5
NAGK	ENSG00000124357	CCDS82466	uc061kll.1
NAGLU	ENSG00000108784	CCDS11427	uc002hzv.4
NAGPA	ENSG00000103174	CCDS10527	uc002cyg.4
NAGS	ENSG00000161653	CCDS11473	uc002ies.4
NAIF1	ENSG00000171169	CCDS6889	uc004bta.4
NAIP	ENSG00000249437	CCDS43327, CCDS4009	uc003kar.2
NALCN	ENSG00000102452	CCDS9498	uc001vox.2
NAMPT	ENSG00000105835	CCDS5737	uc003vdq.4
NANOG	ENSG00000111704	CCDS31736, CCDS73436	uc009zfy.2
NANOGNB	ENSG00000205857	CCDS44826	uc009zfx.2
NANOGP8	ENSG00000255192	CCDS86444	uc032bzh.2
NANOS1	ENSG00000188613	CCDS7607	uc009xzf.2
NANOS2	ENSG00000188425	CCDS33056	uc002pdu.4
NANOS3	ENSG00000187556	CCDS42511	uc002mxj.5
NANP	ENSG00000170191	CCDS13173	uc002wuy.5
NANS	ENSG00000095380	CCDS6733	uc004ayc.4
NAP1L1	ENSG00000187109	CCDS9013, CCDS81715, CCDS76581	uc001sxx.3
NAP1L2	ENSG00000186462	CCDS14423	uc004ebi.4
NAP1L3	ENSG00000186310	CCDS14465	uc004efq.4
NAP1L4	ENSG00000205531	CCDS41599	uc001lxc.4
NAP1L5	ENSG00000177432	CCDS3632	uc003hrx.4
NAPA	ENSG00000105402	CCDS12702	uc002pha.3
NAPB	ENSG00000125814	CCDS74710, CCDS63241, CCDS63242, CCDS13152	uc002wta.4
NAPEPLD	ENSG00000161048	CCDS5729	uc003vbc.3
NAPG	ENSG00000134265	CCDS45827	uc002kon.4
NAPRT	ENSG00000147813	CCDS6403, CCDS69555	
NAPSA	ENSG00000131400	CCDS12794	uc002prx.4
NARF	ENSG00000141562	CCDS32777, CCDS42404, CCDS42403	uc002kfg.5
NARS1	ENSG00000134440	CCDS32837	uc002lgs.4
NARS2	ENSG00000137513	CCDS8261, CCDS58164	uc001ozi.3
NASP	ENSG00000132780	CCDS525, CCDS524, CCDS55597	uc001coi.3
NAT1	ENSG00000171428	CCDS55205, CCDS6007	uc003wyq.4
NAT2	ENSG00000156006	CCDS6008	uc003wyw.2
NAT8	ENSG00000144035	CCDS1926	uc002sji.2
NAT8L	ENSG00000185818	CCDS3359	uc003geq.3
NAT9	ENSG00000109065	CCDS77103, CCDS82200, CCDS82199, CCDS11706, CCDS77101, CCDS77102, CCDS77104	uc060jpt.1
NAT10	ENSG00000135372	CCDS44568, CCDS7889	uc001mvk.4
NAT14	ENSG00000090971	CCDS12926	uc002qle.3
NAT16	ENSG00000167011	CCDS5713	uc003uxy.2
NAV1	ENSG00000134369	CCDS53456, CCDS1414	uc057oje.1
NAV2	ENSG00000166833	CCDS44552, CCDS7851, CCDS53612, CCDS58126, CCDS7850	uc001mpp.4
NAV3	ENSG00000067798	CCDS41815, CCDS66432	uc001syo.5
NAXD	ENSG00000213995	CCDS55903, CCDS9513	uc001vrc.4
NAXE	ENSG00000163382	CCDS1145	uc001fph.4
NBAS	ENSG00000151779	CCDS1685	uc002rcc.3
NBDY	ENSG00000204272	CCDS87751	
NBEA	ENSG00000172915	CCDS45026, CCDS55894	uc058wka.1
NBEAL1	ENSG00000144426	CCDS46495	uc002uzt.4
NBEAL2	ENSG00000160796	CCDS46817	uc003cqp.4
NBL1	ENSG00000158747	CCDS196, CCDS41278, CCDS72720	uc031plk.1
NBN	ENSG00000104320	CCDS6249, CCDS43753	uc003yej.2
NBPF3	ENSG00000142794	CCDS57976, CCDS57977, CCDS81275, CCDS216	uc001ber.5
NBPF4	ENSG00000196427	CCDS44182	uc009wen.3
NBPF6	ENSG00000186086	CCDS44184	uc009wep.3
NBPF9	ENSG00000269713	CCDS72895, CCDS72896	uc057kjy.1
NBPF10	ENSG00000271425	CCDS76206	uc057kcv.1
NBPF11	ENSG00000263956	CCDS41381	uc057kga.1
NBPF12	ENSG00000268043	CCDS72881	uc057kdn.1
NBPF15	ENSG00000266338	CCDS72852	uc010pay.3
NBPF19	ENSG00000271383	CCDS86016	uc031uwi.2
NBPF20	ENSG00000162825	CCDS72856	uc031usp.2
NBR1	ENSG00000188554	CCDS77037, CCDS77038, CCDS45694	uc010czd.4
NCALD	ENSG00000104490	CCDS6292	uc003ykl.4
NCAM1	ENSG00000149294	CCDS73386, CCDS73388, CCDS73384, CCDS73385, CCDS73387	uc058hjx.1
NCAM2	ENSG00000154654	CCDS42910	uc002yld.3
NCAN	ENSG00000130287	CCDS12397	uc002nlz.4
NCAPD2	ENSG00000010292	CCDS8548	uc001qoo.3
NCAPD3	ENSG00000151503	CCDS31723	uc001qhd.2
NCAPG	ENSG00000109805	CCDS3424	uc003gpp.5
NCAPG2	ENSG00000146918	CCDS43686, CCDS64816	uc003wnv.3
NCAPH	ENSG00000121152	CCDS62960, CCDS2021	uc002svz.3
NCAPH2	ENSG00000025770	CCDS14094, CCDS43038, CCDS54546	uc003blr.5
NCBP1	ENSG00000136937	CCDS6728	uc004axq.4
NCBP2	ENSG00000114503	CCDS3323, CCDS46986, CCDS77878	uc003fxd.2
NCBP2AS2	ENSG00000270170	CCDS87189	
NCBP2L	ENSG00000170935	CCDS87770	uc065apo.1
NCBP3	ENSG00000074356	CCDS45578	
NCCRP1	ENSG00000188505	CCDS12529	uc002okq.2
NCDN	ENSG00000020129	CCDS30672, CCDS392	uc001bza.3
NCEH1	ENSG00000144959	CCDS54681	uc003fig.4
NCF1	ENSG00000158517	CCDS34657	uc003ubb.5
NCF2	ENSG00000116701	CCDS1356, CCDS53447, CCDS53446	uc001gqk.5
NCF4	ENSG00000100365	CCDS13934, CCDS13935	uc003apy.5
NCK1	ENSG00000158092	CCDS3092, CCDS54644	uc062odz.1
NCK2	ENSG00000071051	CCDS33266	uc002tdg.4
NCKAP1	ENSG00000061676	CCDS2288, CCDS2287	uc002upc.5
NCKAP1L	ENSG00000123338	CCDS31813, CCDS53799	uc001sgc.5
NCKAP5	ENSG00000176771	CCDS46418, CCDS46417	uc002ttp.3
NCKAP5L	ENSG00000167566	CCDS41781	uc009zlk.2
NCKIPSD	ENSG00000213672	CCDS46827, CCDS2776	uc003cun.5
NCL	ENSG00000115053	CCDS33397	uc002vru.4
NCLN	ENSG00000125912	CCDS32869	uc002lxi.4
NCMAP	ENSG00000184454	CCDS30632	uc001bjk.3
NCOA1	ENSG00000084676	CCDS1713, CCDS42660, CCDS1712	uc002rfk.4
NCOA2	ENSG00000140396	CCDS47872	uc003xyn.2
NCOA3	ENSG00000124151	CCDS54472, CCDS13406, CCDS13407	uc002xtk.4
NCOA4	ENSG00000266412	CCDS73094, CCDS73093, CCDS73092	uc009xon.4
NCOA5	ENSG00000124160	CCDS13392	uc002xre.4
NCOA6	ENSG00000198646	CCDS13241, CCDS74720	uc002xaw.4
NCOA7	ENSG00000111912	CCDS5132, CCDS56448, CCDS83125	uc003qae.5
NCOR1	ENSG00000141027	CCDS11175, CCDS54094, CCDS54095	uc002gpo.4
NCOR2	ENSG00000196498	CCDS41858, CCDS55892, CCDS41857	uc058uws.1
NCR1	ENSG00000189430	CCDS56103, CCDS46182, CCDS46181, CCDS12911	uc002qib.3
NCR2	ENSG00000096264	CCDS56428, CCDS4855, CCDS56429	uc003oqh.3
NCR3	ENSG00000204475	CCDS34397, CCDS47402, CCDS47401	uc003nuv.3
NCR3LG1	ENSG00000188211	CCDS55748	uc001mmz.5
NCS1	ENSG00000107130	CCDS78448, CCDS6932	uc004bzi.2
NCSTN	ENSG00000162736	CCDS1203	uc001fvx.4
NDC1	ENSG00000058804	CCDS583	
NDC80	ENSG00000080986	CCDS11827	uc002kli.3
NDE1	ENSG00000072864	CCDS10564	uc010uzy.3
NDEL1	ENSG00000166579	CCDS82070, CCDS32564, CCDS11143	uc060bbs.1
NDFIP1	ENSG00000131507	CCDS4273	uc003lmi.5
NDFIP2	ENSG00000102471	CCDS31998	uc001vlf.4
NDN	ENSG00000182636	CCDS10014	uc001ywk.4
NDNF	ENSG00000173376	CCDS3717	uc003idq.2
NDOR1	ENSG00000188566	CCDS48062, CCDS7036, CCDS48061, CCDS48063	uc004clw.4
NDP	ENSG00000124479	CCDS14262	uc004dga.5
NDRG1	ENSG00000104419	CCDS59112, CCDS59113, CCDS34945	uc003yuh.3
NDRG2	ENSG00000165795	CCDS9564, CCDS61384, CCDS73613, CCDS61386, CCDS9565	uc001vzd.3
NDRG3	ENSG00000101079	CCDS13284, CCDS13285	uc002xfw.4
NDRG4	ENSG00000103034	CCDS58467, CCDS86532, CCDS58466, CCDS58465, CCDS55999, CCDS45500, CCDS10797	uc059vaz.1
NDST1	ENSG00000070614	CCDS34277, CCDS75358	uc003lsk.4
NDST2	ENSG00000166507	CCDS7335, CCDS81476	uc001jvk.3
NDST3	ENSG00000164100	CCDS3708	uc003ibx.4
NDST4	ENSG00000138653	CCDS3706	uc003ibu.4
NDUFA1	ENSG00000125356	CCDS14590	uc004esc.5
NDUFA2	ENSG00000131495	CCDS54911, CCDS4234	uc003lgp.4
NDUFA3	ENSG00000170906	CCDS12877	uc061cmg.1
NDUFA4	ENSG00000189043	CCDS5357	uc003srx.3
NDUFA4L2	ENSG00000185633	CCDS8935	uc001sno.4
NDUFA5	ENSG00000128609	CCDS75655, CCDS5788, CCDS75656, CCDS64760	uc033afk.2
NDUFA6	ENSG00000184983	CCDS33656	uc062etx.1
NDUFA7	ENSG00000267855	CCDS42492	uc002mjm.3
NDUFA8	ENSG00000119421	CCDS6835	uc004blv.4
NDUFA9	ENSG00000139180	CCDS8532	uc001qnc.4
NDUFA10	ENSG00000130414	CCDS2531	uc002vyn.3
NDUFA11	ENSG00000174886	CCDS54203, CCDS12155	uc002mdq.3
NDUFA12	ENSG00000184752	CCDS58263, CCDS9050	uc001tdl.5
NDUFA13	ENSG00000186010	CCDS12404	uc021uqu.2
NDUFAB1	ENSG00000004779	CCDS10614	uc002dlw.4
NDUFAF1	ENSG00000137806	CCDS10075	uc001znx.4
NDUFAF2	ENSG00000164182	CCDS3979	uc003jsp.4
NDUFAF3	ENSG00000178057	CCDS2785, CCDS2784	uc003cvq.4
NDUFAF4	ENSG00000123545	CCDS5037	uc003pow.4
NDUFAF5	ENSG00000101247	CCDS33441, CCDS13118	uc002wom.4
NDUFAF6	ENSG00000156170	CCDS6266, CCDS83307	uc003yhj.4
NDUFAF7	ENSG00000003509	CCDS1788, CCDS42673	uc002rqa.6
NDUFAF8	ENSG00000224877	CCDS45809	uc002jzx.3
NDUFB1	ENSG00000183648	CCDS9901	uc001yaf.4
NDUFB2	ENSG00000090266	CCDS5862	uc064ipf.1
